Commodity,Detailed_Comm_code,Detailed_Comm_Name,Abstract_Comm_code,Abstract_Comm_Name
HEAVY MACHINERY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HEAVY PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HERO HAND PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HERO PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HITACHI,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HONDA,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HONDA PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HONDA PATS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
HYDRA MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRIAL MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRIAL PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRICAL MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRITIAL PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRY PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRY PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INDUSTRY SPARE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INGINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INJEN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
INJINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
JCB PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
JCB PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
JCB ROLLER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
JETTY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
KRESAR MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LEYLAND PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LIFT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LIFT MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LIFT PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LIGHT MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LITHEAM BATTERY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
LOCKER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHIE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHIN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHIN PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHIN PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINARY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE ,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE BOALT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE PART ,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
Machine Parts ,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINE TRANSPORT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINEPARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINERI,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINERY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHINES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACHIS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MACINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MAHCINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MAHINDRA PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MAHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MARUTHI PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MARUTI PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MARUTI PATS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MASIN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MCHINE PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHANICAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINARY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINARY ITEMS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINARY PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MECHINES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MEICINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MICEN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MINI FRANCE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSION,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSION MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSIONARY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSIONERY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSIONS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MISSOIN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MIXER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MIXTURE MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MIXURE MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOBIL OIL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOBILE PATS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTAR PARAT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTAR PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTAR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTARPARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTER PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTER PATS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTOR CYCLE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTOR PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTOR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTORS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTORS PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MOTTAR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
MRF TYRES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NAAT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NAT BOALT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NURSARY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NUT BOALT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NUT BOLAT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NUT BOLT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NUTBOAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
NUTBOLT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
OIL CRESAR MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PALSH,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PARTS ,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PARTS OF BIKES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PAWAN CHAKKI FAN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PAWAN CHAKKI MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PISTON MOTAR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PLANT MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PLANT MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
POPLON MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
POWER PLANT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
POWER PLANT GOODS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
PUMP KA MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RADIATOR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAIILWAY ITTEM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAIL MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAIL PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAIL SPAREPARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAIL WHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILWAY PANNEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILWAY WHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILWAYSHEET,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILWHEE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAILWHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RAW MATERIAL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
REAM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RELAINCE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
REPAIR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RICE MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RIM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
RO MACHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
ROAD ROLLER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
ROADS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
ROTAWETAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SEL BATTARY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SOAIR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SOLAR ,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPAIR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPAIRPARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPARE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPARE PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPARE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPAREPARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPARSH,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
SPEARE PATS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
STICHING MECHINE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TATA ITEM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TATA MOTAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TAYAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
THARESAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
THRESAR,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TIRE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TIRES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOOLS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOWER GOODS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOWER ITEM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOWER ITEMS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOWER PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TOYTA PARCEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRACKS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRACKTOR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRACTOR PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRACTOR ROL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRAIN PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRAIN WHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRAINWHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRAINWHEELER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TRNSPORT,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TROLLY,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TVS BIKE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TVS PART,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TVS PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TVS TYRES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TYER,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TYERS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TYRE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TYRE LOAD,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
TYRES,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
VEHICLE PARTS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
VELDING ROD,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
Weight Machine,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WELDDIN RO,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WELDIN ITEM,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WHEEL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WHEEL TYRE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WHEELS,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WIND FAN,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WIND PIPE,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
WINDMILL,16,"Machinery, Spare Parts, etc.",9,"Vehicles, Machinery, Spare Parts, etc."
 BIKE,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
 CAR TRANSPORT,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
 VECHILES,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
(JCB) LOAD,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
ACTIVE HONDA,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
AILWAY ITEM,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
ARMY VELHICLE,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
AUTO,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
AUTO ,17,Automobiles (Vehicles),9,"Vehicles, Machinery, Spare Parts, etc."
